x_index,x_name,x_id,x_type,x_source
234,Fanconi anemia complementation group,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638,disease,MONDO_grouped
235,hyperekplexia,44330_13827_13828_7868_21022_17658,disease,MONDO_grouped
236,familial atrial fibrillation,13544_15001_12828_14156_13545_12677_13513_14155_12816_11857_13530_12678_14340_12066_18054_12167_13100,disease,MONDO_grouped
237,hyperpigmentation of Fuldauer and Kuijpers,7770,disease,MONDO
238,generalized epilepsy with febrile seizures,32777_12346_14517_11416_13470_11461_18214_12846_13448,disease,MONDO_grouped
239,combined osteogenesis imperfecta and Ehlers-Danlos syndrome,30854_30855,disease,MONDO_grouped
240,brain-lung-thyroid syndrome,12593,disease,MONDO
241,otosclerosis,12697_14264_11999_12797_12696_8164_5349_11586_12121,disease,MONDO_grouped
242,"holoprosencephaly, recurrent infections, and monocytosis",12535,disease,MONDO
243,"46,XX sex reversal",10218_13120_9301_13410_10226_10442_20712_14634_100250_30049_7938_60489_13066_14480,disease,MONDO_grouped
244,"neurofibromatosis, type III, mixed central and peripheral",8080,disease,MONDO
245,congenital vertical talus,8652_17546_17547,disease,MONDO_grouped
246,X-linked intellectual disability-seizures-psoriasis syndrome,10652,disease,MONDO
247,polycystic liver disease 4 with or without kidney cysts,44327,disease,MONDO
248,fragile X syndrome,10383_23178_23179_23180,disease,MONDO_grouped
249,"xanthomatosis, susceptibility to",11207,disease,MONDO
250,hypomyelinating leukodystrophy,14732_33486_12824_54791_54782_9843_12905_54817_14506_12514_14666_33657_12125_14813_14632_32730,disease,MONDO_grouped
251,rippling muscle disease,19947_10868_20704_21142_11634,disease,MONDO_grouped
252,"hydrocephalus, nonsyndromic, autosomal recessive",9360_14085,disease,MONDO_grouped
253,"brain abnormalities, neurodegeneration, and dysosteosclerosis",32772,disease,MONDO
254,"Wiskott-Aldrich syndrome, autosomal dominant form",10954,disease,MONDO
255,agenesis of cerebral white matter,8739,disease,MONDO
256,autoimmune interstitial lung disease-arthritis syndrome,14629,disease,MONDO
257,primary basilar invagination,7188,disease,MONDO
258,Legius syndrome,12669,disease,MONDO
259,"ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome",7520_11428,disease,MONDO_grouped
260,autosomal dominant aplasia and myelodysplasia,13851,disease,MONDO
261,nocturnal enuresis,10910_10941_22,disease,MONDO_grouped
262,Joubert syndrome,12078_32570_12855_14297_12432_11963_12849_12694_13896_14664_13608_8944_14927_13764_14288_14771_13745_14928_33311_10431_32902_33310_33308_13763_33309_13824_14724_12539_13994_14770_18772_30933,disease,MONDO_grouped
263,dentin dysplasia,7437_7436_15613,disease,MONDO_grouped
264,atypical hemolytic-uremic syndrome with MCP/CD46 anomaly,13040,disease,MONDO
265,obesity due to CEP19 deficiency,14309,disease,MONDO
266,cryohydrocytosis,8494,disease,MONDO
267,Rubinstein-Taybi syndrome due to CREBBP mutations,8393,disease,MONDO
268,squalene synthase deficiency,32566,disease,MONDO
269,Cockayne syndrome,19570_19569_16006_8998,disease,MONDO_grouped
270,"megalencephaly, autosomal dominant",7961,disease,MONDO
271,dilated cardiomyopathy,11482_14396_11702_11003_14100_13479_11400_12808_11095_13848_13261_12745_12704_13371_32592_12744_7269_11840_13168_10951_12362_13373_12667_12062_13147_10542_11541_13339_14073_12746_14095_13262_11094_5021_11425_11567_12364_13030_13198_13211_5200,disease,MONDO_grouped
272,seizures-intellectual disability due to hydroxylysinuria syndrome,9373,disease,MONDO
273,triphalangeal thumbs-brachyectrodactyly syndrome,8607,disease,MONDO
274,familial focal alopecia,7084,disease,MONDO
275,"intellectual disability, autosomal recessive",14832_13705_14876_12612_9580_12623_15020_14996_14930_12618_13706_13785_14962_13704_14409_12615_12619_14499_14524_54861_13173_14430_12617_32605_12614_13694_14759_13702_13629_14815_13528_13703_13708_13624_13707_14354_11828_13697_20850_14348_12613_30915_14649_44313_12037_13651_20846_13709,disease,MONDO_grouped
276,punctate palmoplantar keratoderma,7858_7047_13980_8292_19332_16518_17675,disease,MONDO_grouped
277,mosaic variegated aneuploidy syndrome,13582_9759_54736_141,disease,MONDO_grouped
278,"deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998,disease,MONDO_grouped
279,developmental and epileptic encephalopathy,10632_33369_33371_10472_14477_32598_10396_32768_33361_13389_14859_14392_33373_32752_32657_14593_32663_14947_13388_14377_32808_14895_30059_13387_32880_33363_32678_13989_33366_10375_13277_33362_14917_14921_14933_14942_30054_14607_14595_14133_33370_14201_32918_14949_32813_14533_14598_10246_33368_15025_14371_54845_14360_13056_13801_14718_14719_32812_32858_30072_14505_14199_14003_14328_15000_33367_33372_15002_12245_30856_32710_32725_33364_33365_14868_29138_32822_12812_32895_14625_34106_33374_100079_14916_14647_100062_25353,disease,MONDO_grouped
280,"dyskeratosis congenita, autosomal recessive",14076_13519_9136_14600_13520_27353,disease,MONDO_grouped
281,monilethrix,8009,disease,MONDO
282,arrhythmogenic right ventricular dysplasia,12684_908_12434_12180_12506_11459_11831_11460_11189_7152_11188_10975,disease,MONDO_grouped
283,"hyperlipoproteinemia, type II, and deafness",7760,disease,MONDO
284,catecholaminergic polymorphic ventricular tachycardia,14191_12762_11484_13966_13529_17990,disease,MONDO_grouped
285,polydactyly-myopia syndrome,8268,disease,MONDO
286,Brown syndrome,14624,disease,MONDO
287,congenital cataract-hearing loss-severe developmental delay syndrome,13772,disease,MONDO
288,"hyperuricemia, infantile, with abnormal behavior and normal hypoxanthine guanine phosphoribosyltransferase",9408,disease,MONDO
289,spastic paraplegia-neuropathy-poikiloderma syndrome,8442,disease,MONDO
290,hemifacial hypertrophy,7590,disease,MONDO
291,"myopathy, centronuclear",14418_9709_13736,disease,MONDO_grouped
292,autoimmune lymphoproliferative syndrome,11158_13767_14253_11804_11383_17979,disease,MONDO_grouped
293,"migraine with or without aura, susceptibility to",11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,disease,MONDO_grouped
294,Roberts-SC phocomelia syndrome,100253,disease,MONDO
295,"dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities",15003,disease,MONDO
296,Miyoshi muscular dystrophy,13222_24545_13221,disease,MONDO_grouped
297,"gastric volvulus, intrathoracic",7647,disease,MONDO
298,Adams-Oliver syndrome,13895_14124_13635_14459_24506_14703_7034,disease,MONDO_grouped
299,solitary median maxillary central incisor syndrome,7819,disease,MONDO
300,chromosome 15q11.2 deletion syndrome,14294,disease,MONDO
301,primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660,disease,MONDO_grouped
302,"epileptic encephalopathy, infantile or early childhood",20632_20631_20630_20627,disease,MONDO_grouped
303,Kniest dysplasia,7987,disease,MONDO
304,biotin-responsive basal ganglia disease,11841,disease,MONDO
305,hyper-beta-alaninemia,9378,disease,MONDO
306,epidermolysis bullosa simplex,7554_7551_7555_7550_14661_9181_18747_15551_19276_15550_17610_11869,disease,MONDO_grouped
307,"toe, misshapen",8577,disease,MONDO
308,Ramon syndrome,9954,disease,MONDO
309,familial partial lipodystrophy,14098_11448_12072_7906_13478_20088,disease,MONDO_grouped
310,"orofacial cleft 6, susceptibility to",12141,disease,MONDO
311,pili torti (disease),9870,disease,MONDO
312,"D,L-2-hydroxyglutaric aciduria",14072_13345_24554_10924,disease,MONDO_grouped
313,"arthritis, sacroiliac",7156,disease,MONDO
314,"pulmonic stenosis, atrial septal defect, and unique electrocardiographic abnormalities",8349,disease,MONDO
315,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome,10263,disease,MONDO
316,multicentric carpo-tarsal osteolysis with or without nephropathy,8152,disease,MONDO
317,hyperkalemic periodic paralysis,8224,disease,MONDO
318,brachydactyly,14798_7217_7218_14032_7219_20701_7222_7216_7221_7223_11757_7220_12658_13244_19679_19677_7215_19676_21004_19678_22599,disease,MONDO_grouped
319,X-linked intellectual disability,10283_10460_30908_10427_10407_15601_10417_10661_10355_10306_10658_10319_10285_10286_10277_10500_10574_10398_10270_10664_10409_10461_10501_10402_10483_10729_19422_19423_19420_19421_19769_19766_19181_100284_17616,disease,MONDO_grouped
320,"neurodevelopmental disorder with hypotonia, seizures, and absent language",14995,disease,MONDO
321,Behr syndrome,8858,disease,MONDO
322,myofibrillar myopathy,12277_14993_33620_12215_13061_14922_11076_12130_12289_18943_30927,disease,MONDO_grouped
323,"cerebellar atrophy, visual impairment, and psychomotor retardation;",14811,disease,MONDO
324,familial visceral amyloidosis,7099,disease,MONDO
325,acromicric dysplasia,7055,disease,MONDO
326,"ear pits, posterior helical",7502,disease,MONDO
327,giant neutrophil leukocytes,7657,disease,MONDO
328,hypertrophic cardiomyopathy,13412_13200_12112_7268_11843_13474_13475_13477_10946_12799_8647_12804_13455_14883_13852_13197_7267_13195_12111_13369_7266_13476_5045,disease,MONDO_grouped
329,"sebaceous gland hyperplasia, familial presenile",11130,disease,MONDO
330,acroosteolysis,7056,disease,MONDO
331,craniorhiny,7398,disease,MONDO
332,ethylmalonic encephalopathy,11229,disease,MONDO
333,trichohepatoenteric syndrome,24541_13818,disease,MONDO_grouped
334,immunodeficiency,33541_14280_13500_14278_10296_33542_32723_14597_14727_8856_54696_32599_20849_32763_30858_30013_10504_14453_12426_10386_32803_14491_13427_14222_14981_13953_21094_30898_30973_30981,disease,MONDO_grouped
335,glioma susceptibility,14695_24498_13093_100242_13092_11800_13094_13095_13096_13097,disease,MONDO_grouped
336,"choroidal dystrophy, central areolar",13151_13137_24539,disease,MONDO_grouped
337,"intellectual disability, X-linked 99, syndromic, female-restricted",10502,disease,MONDO
338,faciocardiomelic syndrome,12998,disease,MONDO
339,Peters anomaly (disease),11414,disease,MONDO
340,porencephaly,13773_17410,disease,MONDO_grouped
341,"intrauterine growth retardation, metaphyseal dysplasia, adrenal hypoplasia congenita, genital anomalies, and immunodeficiency",32684,disease,MONDO
342,globulin anomaly involving beta (2A)-globulin,7668,disease,MONDO
343,"hyperthermia, cutaneous, with headaches and nausea",7782,disease,MONDO
344,"hip dysplasia, Beukes type",7726,disease,MONDO
345,brain small vessel disease 3,100105,disease,MONDO
346,infantile-onset ascending hereditary spastic paralysis,11797,disease,MONDO
347,combined oxidative phosphorylation deficiency,30020_33570_14775_33533_32712_14781_54741_33534_30006_32679_54654_30008_20727_33631_54742_32726_30017_30007_54677_54781_33537_33569_14269_732_33566,disease,MONDO_grouped
348,"ataxia, deafness, and cardiomyopathy",8837,disease,MONDO
349,galactosialidosis,9737,disease,MONDO
350,idiopathic CD4 lymphocytopenia,14226_5807,disease,MONDO_grouped
351,"pulmonary fibrosis and/or bone marrow failure, telomere-related",13878_32865_14613_13879_14612_148,disease,MONDO_grouped
352,"nephrotic syndrome,",14817_9733_33280_32582_32581_32580_14099_14373_10974_14752_26726_33262_32826_14257_33203_30895_13619_12546_14818_30962,disease,MONDO_grouped
353,orofaciodigital syndrome,9793_9642_33045_8267_13035_10702_9794_14932_10336_33375_54770_10176_9795_14413_8137_15375_12049_15421_15422,disease,MONDO_grouped
354,ataxia with oculomotor apraxia,14557_14084_8842,disease,MONDO_grouped
355,"spastic paraplegia, ataxia, diplegia and intellectual disability",10042_11858,disease,MONDO_grouped
356,"optic atrophy, hearing loss, and peripheral neuropathy",9788_8131,disease,MONDO_grouped
357,Seckel syndrome,11715_13871_14350_13922_13443_8869_14991_14767_13358_19342,disease,MONDO_grouped
358,Cowden disease,12878_14047_8021_14046_14048_14045_14802_16063,disease,MONDO_grouped
359,annular epidermolytic ichthyosis,11870,disease,MONDO
360,"congenital lactic acidosis, Saguenay-Lac-Saint-Jean type",9069,disease,MONDO
361,lipoic acid synthetase deficiency,13762,disease,MONDO
362,bilateral parasagittal parieto-occipital polymicrogyria,12986,disease,MONDO
363,Allan-Herndon-Dudley syndrome,10354,disease,MONDO
364,congenital nystagmus,12015_9762_8654_8106_13903_5712,disease,MONDO_grouped
365,anonychia-onychodystrophy with brachydactyly type b and ectrodactyly,7133,disease,MONDO
366,paraplegia-intellectual disability-hyperkeratosis syndrome,10662,disease,MONDO
367,chromosome 17p13.1 deletion syndrome,13415,disease,MONDO
368,"chemodectoma, intraabdominal, with cutaneous angiolipomas",7314,disease,MONDO
369,Tuftsin deficiency,8613,disease,MONDO
370,"cirrhosis, familial, with antigenemia",21025,disease,MONDO
371,"cardiac malformation, cleft lip/palate, microcephaly, and digital anomalies",10970,disease,MONDO
372,heterochromia iridis (disease),7722,disease,MONDO
373,methionine malabsorption syndrome,9608,disease,MONDO
374,Cooks syndrome,7134,disease,MONDO
375,progressive familial heart block,7240_7701_11474_19490,disease,MONDO_grouped
376,obsolete giant platelet syndrome with thrombocytopenia,7659,disease,MONDO
377,"intellectual disability, autosomal dominant",14376_13657_54837_30918_20847_13820_14486_13805_30917_12947_7974_13581_14855_30910_14858_30911_14482_14599_12869_30914_13658_30922_13819_14699_30920_13821_12960_30919_13656_14357_14580_30913_30916_13266_13509_14842_14678_13655_14617_12946_30912_100172,disease,MONDO_grouped
378,biliary malformation with renal tubular insufficiency,8868,disease,MONDO
379,"hidrotic ectodermal dysplasia, Christianson-Fourie type",11063,disease,MONDO
380,"scapula, contour of vertebral border of",8405,disease,MONDO
381,"mitochondrial complex 4 deficiency, nuclear",33637_33656_33651_33650_33635_33639_33652_33646_33638_33649_33654_33653_33655_33636_33645,disease,MONDO_grouped
382,selective pituitary resistance to thyroid hormone,7784,disease,MONDO
383,Vici syndrome,9452,disease,MONDO
384,cherubism,7315,disease,MONDO
385,"platyspondylic dysplasia, Torrance type",7895,disease,MONDO
386,pantothenate kinase-associated neurodegeneration,9319_16305_16304,disease,MONDO_grouped
387,"intellectual disability, XMEN-linked 88",10454,disease,MONDO
388,Wilson-Turner syndrome,10665,disease,MONDO
389,"brachydactyly, coloboma, and anterior segment dysgenesis",12397,disease,MONDO
390,"myoclonic epilepsy, juvenile, susceptibility to",12655_13665_60671_12134,disease,MONDO_grouped
391,left ventricular noncompaction,14152_11403_14042_14163_18901_12285,disease,MONDO_grouped
392,Clouston syndrome,7510,disease,MONDO
393,Hennekam-Beemer syndrome,9569,disease,MONDO
394,spinal muscular atrophy with congenital bone fractures,14806_14807_209,disease,MONDO_grouped
395,exudative vitreoretinopathy,11592_7589_33123_13218_14652_11151_19516,disease,MONDO_grouped
396,Watson syndrome,8672,disease,MONDO
397,splenomegaly syndrome with splenic Germinal center hypoplasia and reduced circulating T helper cells,8461,disease,MONDO
398,endocardial fibroelastosis,9169,disease,MONDO
399,gingival fibromatosis-progressive deafness syndrome,7612,disease,MONDO
400,"tremor, hereditary essential, and idiopathic normal pressure hydrocephalus",12732,disease,MONDO
401,SCARF syndrome,10728,disease,MONDO
402,"mucocutaneous ulceration, chronic",32659,disease,MONDO
403,CK syndrome,10441,disease,MONDO
404,microcephaly-cervical spine fusion anomalies syndrome,9621,disease,MONDO
405,pheochromocytoma-islet cell tumor syndrome,8235,disease,MONDO
406,cephalin lipidosis,8933,disease,MONDO
407,combined immunodeficiency and megaloblastic anemia with or without hyperhomocysteinemia,60611,disease,MONDO
408,COG8-CDG,12635,disease,MONDO
409,aldosterone-producing adenoma with seizures and neurological abnormalities,14200,disease,MONDO
410,autosomal dominant vibratory urticaria,7447,disease,MONDO
411,Scheuermann disease,8410,disease,MONDO
412,"neurodevelopmental disorder with ataxia, hypotonia, and microcephaly",32816,disease,MONDO
413,osteosclerosis with ichthyosis and fractures,8160,disease,MONDO
414,"mesangial sclerosis, diffuse renal, with ocular abnormalities",9586,disease,MONDO
415,"vestibulocochlear dysfunction, progressive",8655,disease,MONDO
416,Lambert syndrome,9507,disease,MONDO
417,inflammatory bowel disease,9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,disease,MONDO_grouped
418,spondyloepiphyseal dysplasia with punctate corneal dystrophy,8470_30074,disease,MONDO_grouped
419,hereditary stomatocytosis,8493_14737_17910_20102,disease,MONDO_grouped
420,Galloway-Mowat syndrome,33005_33008_33009_33007_32693_32691_32692_9627,disease,MONDO_grouped
421,hyperlysinemia due to defect in lysine transport into mitochondria,9389,disease,MONDO
422,glycogen storage disease due to hepatic glycogen synthase deficiency,9414,disease,MONDO
423,"neurodevelopmental disorder with microcephaly, cortical malformations, and spasticity",32887,disease,MONDO
424,"deafness, unilateral, with delayed endolymphatic hydrops",12798,disease,MONDO
425,"amastia, bilateral, with ureteral triplication and dysmorphism",7090,disease,MONDO
426,diastasis recti and weakness of the linea alba,12814,disease,MONDO
427,mandibulofacial dysostosis,12516_9559_14608_15483,disease,MONDO_grouped
428,familial isolated congenital asplenia,10066,disease,MONDO
429,Bardet-Biedl syndrome,14439_14436_10832_14447_14440_14438_14433_14434_14441_14443_14445_44308_14446_14435_11523_8854_14432_14442_14444_14926_14437_15229,disease,MONDO_grouped
430,amyotrophic neuralgia,8076,disease,MONDO
431,neuronal ceroid lipofuscinosis,8768_9745_8769_14147_12588_9744_10830_12188_13866_11144_12414_8767_8083_19260_19262_16295,disease,MONDO_grouped
432,polycystic liver disease,8265_14860,disease,MONDO_grouped
433,"thoracic dysostosis, isolated",8549,disease,MONDO
434,"generalized basal epidermolysis bullosa simplex with skin atrophy, scarring and hair loss",15006,disease,MONDO
435,hyperkeratosis lenticularis perstans (disease),7756,disease,MONDO
436,neurocutaneous melanocytosis,9578,disease,MONDO
437,thumb deformity (disease),8561,disease,MONDO
438,"Parkinson disease, autosomal dominant, susceptibility to",13340_12466_13653_11896,disease,MONDO_grouped
439,Weaver syndrome,10193,disease,MONDO
440,neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities,33613,disease,MONDO
441,3MC syndrome,9927_9554_9770_17398,disease,MONDO_grouped
442,Raynaud disease,8364,disease,MONDO
443,retinitis pigmentosa-intellectual disability-deafness-hypogenitalism syndrome,9983,disease,MONDO
444,spinal muscular atrophy,8455_9673_10056_9672_11585_11436_9669_19079_1516_16224_14753_18218,disease,MONDO_grouped
