,relation,x_index,x_name,x_id,x_type,x_source,y_index,y_name,y_id,y_type,y_source,pmid,probability
1390,associates,-1,death,MESH:D003643,Disease,ncbi_mesh,-1,Communities study,,SDoH factor,healthypeople,31585368.0,1.0
1391,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,NHWs,,SDoH factor,healthypeople,30955411.0,0.5
1392,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,family physicians,,SDoH factor,healthypeople,34380424.0,0.4
1393,associates,-1,neurodegenerative diseases,MESH:D019636,Disease,ncbi_mesh,-1,rural areas,,SDoH factor,healthypeople,38128506.0,0.4
1394,regulates,-1,COVID-19,MESH:D000086382,Disease,ncbi_mesh,-1,services,,SDoH factor,healthypeople,35581711.0,0.6
1395,associates,-1,physical inactivity,MESH:C564765,Disease,ncbi_mesh,-1,social isolation,,SDoH factor,healthypeople,35581711.0,1.0
1396,associates,-1,diabetes,MESH:D003920,Disease,ncbi_mesh,-1,African Americans,,SDoH factor,healthypeople,36331813.0,0.5
1397,associates,-1,pain,MESH:D010146,Disease,ncbi_mesh,-1,relationship,,SDoH factor,healthypeople,36788306.0,0.5
1398,associates,-1,joint,MESH:D007592,Disease,ncbi_mesh,-1,relationship,,SDoH factor,healthypeople,36788306.0,1.0
1399,associates,-1,arthritis,MESH:D001168,Disease,ncbi_mesh,-1,Medicare beneficiaries,,SDoH factor,healthypeople,35977279.0,0.75
1400,associates,-1,MCI,MESH:D060825,Disease,ncbi_mesh,-1,appointments,,SDoH factor,healthypeople,36738268.0,0.5
1401,associates,-1,patient,9606,Species,ncbi_taxonomy,-1,appointments,,SDoH factor,healthypeople,36738268.0,0.5
1402,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,Genetic testing,,SDoH factor,healthypeople,34054018.0,1.0
1403,associates,-1,neurodegenerative diseases,MESH:D019636,Disease,ncbi_mesh,-1,testing limitations,,SDoH factor,healthypeople,34054018.0,1.0
1404,associates,-1,depression,MESH:D003866,Disease,ncbi_mesh,-1,self-rated health,,SDoH factor,healthypeople,38598162.0,1.0
1405,associates,-1,anxiety,MESH:D001007,Disease,ncbi_mesh,-1,self-rated health,,SDoH factor,healthypeople,38598162.0,1.0
1406,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,PCP,,SDoH factor,healthypeople,37768660.0,0.555555556
1407,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,prosocial interactions,,SDoH factor,healthypeople,35253746.0,0.666666667
1408,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,Hospice interventions,,SDoH factor,healthypeople,35441699.0,0.4
1409,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,community,,SDoH factor,healthypeople,36995582.0,1.0
1410,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,social connectedness,,SDoH factor,healthypeople,34482619.0,0.5
1411,associates,-1,brain atrophy,MESH:C566985,Disease,ncbi_mesh,-1,network size,,SDoH factor,healthypeople,34482619.0,1.0
1412,associates,-1,brain atrophy,MESH:C566985,Disease,ncbi_mesh,-1,ties,,SDoH factor,healthypeople,34482619.0,1.0
1413,associates,-1,damage to the brain,MESH:D001925,Disease,ncbi_mesh,-1,social connectedness,,SDoH factor,healthypeople,34482619.0,0.5
1414,associates,-1,APOE,348,Gene,ncbi_gene,-1,White,,SDoH factor,healthypeople,38701147.0,0.4
1415,associates,-1,social isolation,MESH:C565377,Disease,ncbi_mesh,-1,social connectedness,,SDoH factor,healthypeople,35086605.0,0.8
1416,associates,-1,social isolation,MESH:C565377,Disease,ncbi_mesh,-1,Loneliness,,SDoH factor,healthypeople,35086605.0,0.666666667
1417,associates,-1,depressive symptom,MESH:D003866,Disease,ncbi_mesh,-1,educational attainment,,SDoH factor,healthypeople,38374758.0,0.5
1418,associates,-1,mental health symptoms and disorders,MESH:D001523,Disease,ncbi_mesh,-1,health care workers,,SDoH factor,healthypeople,35064280.0,0.5
1419,associates,-1,heavy metals,MESH:D019216,Chemical,ncbi_mesh,-1,environmental hazards,,SDoH factor,healthypeople,35111696.0,0.5
1420,associates,-1,heavy metals,MESH:D019216,Chemical,ncbi_mesh,-1,particle matter,,SDoH factor,healthypeople,35111696.0,1.0
1421,associates,-1,polycyclic aromatic hydrocarbons,MESH:D011084,Chemical,ncbi_mesh,-1,environmental hazards,,SDoH factor,healthypeople,35111696.0,0.5
1422,associates,-1,polycyclic aromatic hydrocarbons,MESH:D011084,Chemical,ncbi_mesh,-1,particle matter,,SDoH factor,healthypeople,35111696.0,1.0
1423,associates,-1,polycyclic aromatic hydrocarbons,MESH:D011084,Chemical,ncbi_mesh,-1,pesticides,,SDoH factor,healthypeople,35111696.0,1.0
1424,associates,-1,physical inactivity,MESH:C564765,Disease,ncbi_mesh,-1,lower education,,SDoH factor,healthypeople,37972862.0,0.5
1425,associates,-1,obesity,MESH:D009765,Disease,ncbi_mesh,-1,lower education,,SDoH factor,healthypeople,37972862.0,1.0
1426,associates,-1,obesity,MESH:D009765,Disease,ncbi_mesh,-1,social isolation,,SDoH factor,healthypeople,37972862.0,1.0
1427,associates,-1,Alzheimer's type,MESH:D000544,Disease,ncbi_mesh,-1,interactions,,SDoH factor,healthypeople,31321844.0,0.5
1428,associates,-1,Alzheimer disease,MESH:D000544,Disease,ncbi_mesh,-1,caregiving challenges,,SDoH factor,healthypeople,38630527.0,0.5
1429,associates,-1,amyloid-beta,351,Gene,ncbi_gene,-1,family member's,,SDoH factor,healthypeople,34252201.0,0.5
1430,associates,-1,Alzheimer dementia,MESH:D000544,Disease,ncbi_mesh,-1,loved ones,,SDoH factor,healthypeople,35985024.0,0.5
1431,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,loved ones,,SDoH factor,healthypeople,35985024.0,0.75
1432,associates,-1,women,9606,Species,ncbi_taxonomy,-1,interaction,,SDoH factor,healthypeople,30039745.0,1.0
1433,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,family caregivers,,SDoH factor,healthypeople,38194484.0,1.0
1434,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,family members,,SDoH factor,healthypeople,38194484.0,1.0
1435,associates,-1,depression,MESH:D003866,Disease,ncbi_mesh,-1,Social roles,,SDoH factor,healthypeople,34655218.0,1.0
1436,associates,-1,patient,9606,Species,ncbi_taxonomy,-1,rural locations,,SDoH factor,healthypeople,31019034.0,1.0
1437,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,Loneliness,,SDoH factor,healthypeople,38203442.0,0.6
1438,associates,-1,vascular injury,MESH:D057772,Disease,ncbi_mesh,-1,non-Hispanic White,,SDoH factor,healthypeople,37933404.0,0.5
1439,associates,-1,neuroinflammation,MESH:D000090862,Disease,ncbi_mesh,-1,non-Hispanic White,,SDoH factor,healthypeople,37933404.0,0.5
1440,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,health care utilization,,SDoH factor,healthypeople,31563909.0,0.5
1441,associates,-1,disparities,MESH:D011019,Disease,ncbi_mesh,-1,greenspace,,SDoH factor,healthypeople,37174185.0,0.571428571
1442,associates,-1,brain health,OMIM:603663,Disease,omim,-1,greenspace,,SDoH factor,healthypeople,37174185.0,0.428571429
1443,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,consultation,,SDoH factor,healthypeople,35151368.0,1.0
1444,associates,-1,dementias,MESH:D003704,Disease,ncbi_mesh,-1,ethnic minority,,SDoH factor,healthypeople,36166229.0,1.0
1445,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,post-morbid consumer credit history,,SDoH factor,healthypeople,37994853.0,1.0
1446,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,perceptions,,SDoH factor,healthypeople,33100055.0,0.571428571
1447,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,programme,,SDoH factor,healthypeople,33100055.0,0.571428571
1448,resembles,-1,mental illness,MESH:D001523,Disease,ncbi_mesh,-1,public stigma,,SDoH factor,healthypeople,31309916.0,0.5
1449,associates,-1,cancer,MESH:D009369,Disease,ncbi_mesh,-1,community,,SDoH factor,healthypeople,37140795.0,0.5
1450,associates,-1,leukoaraiosis,MESH:D049292,Disease,ncbi_mesh,-1,degree,,SDoH factor,healthypeople,34790255.0,0.666666667
1451,associates,-1,cognitive decline,MESH:D003072,Disease,ncbi_mesh,-1,treatment,,SDoH factor,healthypeople,31476229.0,1.0
1452,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,air quality index,,SDoH factor,healthypeople,36529331.0,1.0
1453,associates,-1,cognitive decline,MESH:D003072,Disease,ncbi_mesh,-1,loneliness,,SDoH factor,healthypeople,35579786.0,1.0
1454,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,ethnic differences,,SDoH factor,healthypeople,31729523.0,1.0
1455,associates,-1,neurologic disease or injury,MESH:D020271,Disease,ncbi_mesh,-1,people,,SDoH factor,healthypeople,34389521.0,1.0
1456,associates,-1,trauma to the head or spine,MESH:D006259,Disease,ncbi_mesh,-1,people,,SDoH factor,healthypeople,34389521.0,1.0
1457,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,neurosurgeon,,SDoH factor,healthypeople,34389521.0,0.5
1458,adversely affects,-1,amyloid beta,351,Gene,ncbi_gene,-1,deleterious exposures,,SDoH factor,healthypeople,36404033.0,1.0
1459,adversely affects,-1,tau,4137,Gene,ncbi_gene,-1,deleterious exposures,,SDoH factor,healthypeople,36404033.0,1.0
1460,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,practice,,SDoH factor,healthypeople,33990392.0,0.5
1461,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,clinician,,SDoH factor,healthypeople,36897581.0,0.714285714
1462,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,CHWs,,SDoH factor,healthypeople,33736506.0,0.5
1463,associates,-1,HIV,11676,Species,ncbi_taxonomy,-1,health care systems,,SDoH factor,healthypeople,33736506.0,1.0
1464,associates,-1,HIV,11676,Species,ncbi_taxonomy,-1,services,,SDoH factor,healthypeople,33736506.0,0.5
1465,associates,-1,HIV,11676,Species,ncbi_taxonomy,-1,community awareness,,SDoH factor,healthypeople,33736506.0,1.0
1466,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,health care systems,,SDoH factor,healthypeople,33736506.0,1.0
1467,becomes more prevalent in,-1,Circadian disruption,MESH:D019958,Disease,ncbi_mesh,-1,society,,SDoH factor,healthypeople,36635730.0,0.5
1468,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,pharmacy,,SDoH factor,healthypeople,33432578.0,0.4
1469,associates,-1,Dementia,MESH:D003704,Disease,ncbi_mesh,-1,UCL,,SDoH factor,healthypeople,36939561.0,1.0
1470,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,environmental conditions,,SDoH factor,healthypeople,37392416.0,0.5
1471,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,economic,,SDoH factor,healthypeople,37392416.0,0.5
1472,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,climate-related health shocks,,SDoH factor,healthypeople,37392416.0,0.5
1473,associates,-1,cardiovascular and respiratory ailments,MESH:D018376,Disease,ncbi_mesh,-1,Air pollution,,SDoH factor,healthypeople,37392416.0,1.0
1474,associates,-1,death,MESH:D003643,Disease,ncbi_mesh,-1,canopy,,SDoH factor,healthypeople,32979811.0,0.5
1475,associates,-1,death,MESH:D003643,Disease,ncbi_mesh,-1,hospital,,SDoH factor,healthypeople,32979811.0,1.0
1476,associates,-1,people,9606,Species,ncbi_taxonomy,-1,prescribing practices,,SDoH factor,healthypeople,32979811.0,1.0
1477,associates,-1,people,9606,Species,ncbi_taxonomy,-1,disadvantage tertile,,SDoH factor,healthypeople,32979811.0,1.0
1478,associates,-1,people,9606,Species,ncbi_taxonomy,-1,geographic differences,,SDoH factor,healthypeople,32979811.0,1.0
1479,associates,-1,hypertension,MESH:D006973,Disease,ncbi_mesh,-1,health system,,SDoH factor,healthypeople,38219797.0,0.5
1480,associates,-1,hypertension,MESH:D006973,Disease,ncbi_mesh,-1,usual care,,SDoH factor,healthypeople,38219797.0,0.5
1481,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,Students,,SDoH factor,healthypeople,32654626.0,0.5
1482,impacts,-1,Parkinson's disease dementia,MESH:D010300,Disease,ncbi_mesh,-1,Society,,SDoH factor,healthypeople,33121510.0,1.0
1483,associates,-1,Diabetes,MESH:D003920,Disease,ncbi_mesh,-1,electronic medical records,,SDoH factor,healthypeople,31391202.0,1.0
1484,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,development,,SDoH factor,healthypeople,37777128.0,0.5
1485,associates,-1,Alzheimer's Disease,MESH:D000544,Disease,ncbi_mesh,-1,emotional closeness,,SDoH factor,healthypeople,26026215.0,0.5
1486,associates,-1,dementias,MESH:D003704,Disease,ncbi_mesh,-1,underrepresentation,,SDoH factor,healthypeople,37287471.0,0.5
1487,associates,-1,memory loss,MESH:D008569,Disease,ncbi_mesh,-1,cultural beliefs,,SDoH factor,healthypeople,37287471.0,1.0
1488,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,public stigma,,SDoH factor,healthypeople,32171246.0,0.5
1489,associates,-1,apolipoprotein E,348,Gene,ncbi_gene,-1,wealth,,SDoH factor,healthypeople,32187654.0,0.5
1490,associates,-1,cancer,MESH:D009369,Disease,ncbi_mesh,-1,associations,,SDoH factor,healthypeople,31742723.0,1.0
1491,associates,-1,miscarriage,MESH:D000022,Disease,ncbi_mesh,-1,associations,,SDoH factor,healthypeople,31742723.0,1.0
1492,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,associations,,SDoH factor,healthypeople,31742723.0,1.0
1493,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,emotional safety,,SDoH factor,healthypeople,33285639.0,0.454545455
1494,present in,-1,Bromine,MESH:D001966,Chemical,ncbi_mesh,-1,environment,,SDoH factor,healthypeople,31771054.0,0.5
1495,present in,-1,Bromine,MESH:D001966,Chemical,ncbi_mesh,-1,flame retardants,,SDoH factor,healthypeople,31771054.0,0.5
1496,present in,-1,Bromine,MESH:D001966,Chemical,ncbi_mesh,-1,pesticides,,SDoH factor,healthypeople,31771054.0,0.5
1497,present in,-1,Bromine,MESH:D001966,Chemical,ncbi_mesh,-1,water treatments,,SDoH factor,healthypeople,31771054.0,0.5
1498,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,nursing home residents,,SDoH factor,healthypeople,35072703.0,0.6
1499,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,low-cost,,SDoH factor,healthypeople,36413420.0,0.5
1500,associates,-1,"neurological, psychiatric",MESH:D001523,Disease,ncbi_mesh,-1,community,,SDoH factor,healthypeople,37258299.0,0.5
1501,associates,-1,chronic medical diseases,MESH:D002908,Disease,ncbi_mesh,-1,community,,SDoH factor,healthypeople,37258299.0,0.5
1502,associates,-1,Abeta,351,Gene,ncbi_gene,-1,community,,SDoH factor,healthypeople,37258299.0,0.5
1503,associates,-1,depression,MESH:D003866,Disease,ncbi_mesh,-1,low education,,SDoH factor,healthypeople,31651419.0,0.666666667
1504,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,services,,SDoH factor,healthypeople,36167652.0,0.666666667
1505,associates,-1,Social isolation,MESH:C565377,Disease,ncbi_mesh,-1,caregivers,,SDoH factor,healthypeople,37678415.0,0.555555556
1506,associates,-1,amyloid,MESH:C000718787,Disease,ncbi_mesh,-1,patient,,SDoH factor,healthypeople,37540906.0,0.5
1507,associates,-1,amyloid,MESH:C000718787,Disease,ncbi_mesh,-1,family members,,SDoH factor,healthypeople,37540906.0,0.5
1508,associates,-1,AD,MESH:D000544,Disease,ncbi_mesh,-1,healthcare systems,,SDoH factor,healthypeople,32463069.0,1.0
1509,associates,-1,patient,9606,Species,ncbi_taxonomy,-1,primary care setting,,SDoH factor,healthypeople,32463069.0,0.5
1510,associates,-1,cerebellar and subcortical atrophy,MESH:D002526,Disease,ncbi_mesh,-1,association,,SDoH factor,healthypeople,36895129.0,0.5
1511,associates,-1,neuropsychiatric symptoms,MESH:D001523,Disease,ncbi_mesh,-1,association,,SDoH factor,healthypeople,36895129.0,0.5
1512,unrelated to,-1,D,MESH:D003903,Chemical,ncbi_mesh,-1,relationships,,SDoH factor,healthypeople,36615719.0,1.0
1513,associates,-1,depressive symptoms,MESH:D003866,Disease,ncbi_mesh,-1,sex,,SDoH factor,healthypeople,31353188.0,1.0
1514,associates,-1,depressive symptoms,MESH:D003866,Disease,ncbi_mesh,-1,race,,SDoH factor,healthypeople,31353188.0,1.0
1515,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,Clinician feedback,,SDoH factor,healthypeople,36852663.0,1.0
1516,associates,-1,schizophrenia,MESH:D012559,Disease,ncbi_mesh,-1,college,,SDoH factor,healthypeople,34086851.0,0.5
1517,associates,-1,bipolar disorder,MESH:D001714,Disease,ncbi_mesh,-1,college,,SDoH factor,healthypeople,34086851.0,0.5
1518,associates,-1,obsessive-compulsive disorder,MESH:D009771,Disease,ncbi_mesh,-1,college,,SDoH factor,healthypeople,34086851.0,0.5
1519,associates,-1,amyotrophic lateral sclerosis,MESH:D000690,Disease,ncbi_mesh,-1,college,,SDoH factor,healthypeople,34086851.0,0.5
1520,associates,-1,multiple sclerosis,MESH:D009103,Disease,ncbi_mesh,-1,college,,SDoH factor,healthypeople,34086851.0,0.5
1521,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,Medicaid,,SDoH factor,healthypeople,37872791.0,1.0
1522,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,Medicare,,SDoH factor,healthypeople,37872791.0,1.0
1523,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,emergency department,,SDoH factor,healthypeople,37872791.0,1.0
1524,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,visit rates,,SDoH factor,healthypeople,37872791.0,1.0
1525,associates,-1,dementias,MESH:D003704,Disease,ncbi_mesh,-1,Medicaid,,SDoH factor,healthypeople,37872791.0,1.0
1526,associates,-1,dementias,MESH:D003704,Disease,ncbi_mesh,-1,Medicare,,SDoH factor,healthypeople,37872791.0,1.0
1527,associates,-1,dementias,MESH:D003704,Disease,ncbi_mesh,-1,emergency department,,SDoH factor,healthypeople,37872791.0,1.0
1528,associates,-1,dementias,MESH:D003704,Disease,ncbi_mesh,-1,visit rates,,SDoH factor,healthypeople,37872791.0,1.0
1529,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,SNAP,,SDoH factor,healthypeople,35404966.0,0.625
1530,associates,-1,decline of episodic memory,MESH:D060825,Disease,ncbi_mesh,-1,memory clinic,,SDoH factor,healthypeople,35404966.0,1.0
1531,associates,-1,persons,9606,Species,ncbi_taxonomy,-1,home healthcare system,,SDoH factor,healthypeople,38709584.0,1.0
1532,associates,-1,persons,9606,Species,ncbi_taxonomy,-1,home care,,SDoH factor,healthypeople,38709584.0,1.0
1533,associates,-1,depression,MESH:D003866,Disease,ncbi_mesh,-1,care,,SDoH factor,healthypeople,33025847.0,0.5
1534,associates,-1,HIV,MESH:D015658,Disease,ncbi_mesh,-1,Older Medicare,,SDoH factor,healthypeople,36881792.0,1.0
1535,associates,-1,HIV,11676,Species,ncbi_taxonomy,-1,Older Medicare,,SDoH factor,healthypeople,36881792.0,1.0
1536,associates,-1,HIV,MESH:D015658,Disease,ncbi_mesh,-1,enrollees,,SDoH factor,healthypeople,36881792.0,0.5
1537,associates,-1,HIV,11676,Species,ncbi_taxonomy,-1,enrollees,,SDoH factor,healthypeople,36881792.0,0.5
1538,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,socioeconomic disparities,,SDoH factor,healthypeople,33634602.0,0.5
1539,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,diversity,,SDoH factor,healthypeople,33634602.0,0.5
1540,associates,-1,Hypertension,MESH:D006973,Disease,ncbi_mesh,-1,health systems,,SDoH factor,healthypeople,38331381.0,0.666666667
1541,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,health systems,,SDoH factor,healthypeople,38331381.0,0.4
1542,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,admission,,SDoH factor,healthypeople,38618787.0,0.6
1543,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,community care,,SDoH factor,healthypeople,38618787.0,0.75
1544,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,network,,SDoH factor,healthypeople,38618787.0,1.0
1545,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,beds,,SDoH factor,healthypeople,38230731.0,0.5
1546,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,long-term care home,,SDoH factor,healthypeople,38230731.0,0.6
1547,may affect risk of,-1,cognitive decline,MESH:D003072,Disease,ncbi_mesh,-1,neighbourhood factors,,SDoH factor,healthypeople,36368762.0,0.5
